TS,Device,Sensor,Value
2018-08-28 23:08:25.000,3,4,84.23
2018-08-28 23:08:30.000,1,2,34.91
2018-08-28 23:08:30.000,1,4,83.3
2018-08-28 23:08:30.000,1,5,109.01
2018-08-28 23:08:30.000,2,3,64.59
2018-08-28 23:08:30.000,3,2,30.63
2018-08-28 23:08:30.000,3,3,61.73
2018-08-28 23:08:30.000,3,4,82.36
2018-08-28 23:08:35.000,1,1,13.75
2018-08-28 23:08:35.000,2,1,12.455
2018-08-28 23:08:35.000,2,3,61.52
2018-08-28 23:08:35.000,2,5,108.95
2018-08-28 23:08:35.000,3,1,11.61
2018-08-28 23:08:35.000,3,5,102.29
2018-08-28 23:08:40.000,1,3,61.24
2018-08-28 23:08:40.000,2,3,63.38
2018-08-28 23:08:40.000,3,1,13.47
2018-08-28 23:08:40.000,3,3,62.0733333333333
2018-08-28 23:08:40.000,3,5,104.49
2018-08-28 23:08:45.000,1,2,38.02
2018-08-28 23:08:45.000,1,3,60.68
2018-08-28 23:08:45.000,1,4,80.23
2018-08-28 23:08:45.000,1,5,102.48
2018-08-28 23:08:45.000,2,3,64.48
2018-08-28 23:08:45.000,3,2,33.74
2018-08-28 23:08:50.000,1,2,38.77
2018-08-28 23:08:50.000,1,4,80.02
2018-08-28 23:08:50.000,1,5,104.68
2018-08-28 23:08:50.000,2,2,30.22
2018-08-28 23:08:50.000,3,2,35.215
2018-08-28 23:08:50.000,3,5,100.4
2018-08-28 23:08:55.000,1,1,14.07
2018-08-28 23:08:55.000,1,5,106.12
2018-08-28 23:08:55.000,2,1,11.57
2018-08-28 23:08:55.000,3,2,36.7
2018-08-28 23:08:55.000,3,3,60.08
2018-08-28 23:08:55.000,3,4,81.3
2018-08-28 23:09:00.000,1,5,104.59
2018-08-28 23:09:00.000,2,1,12.31
2018-08-28 23:09:00.000,2,3,62.025
2018-08-28 23:09:00.000,2,5,108.87
2018-08-28 23:09:00.000,3,1,14.45
2018-08-28 23:09:00.000,3,3,64.52
2018-08-28 23:09:05.000,1,1,10.82
2018-08-28 23:09:05.000,1,3,60.85
2018-08-28 23:09:05.000,2,1,11.54
2018-08-28 23:09:05.000,2,3,64.69
2018-08-28 23:09:05.000,3,1,13.68
2018-08-28 23:09:05.000,3,3,61.83
2018-08-28 23:09:10.000,1,1,11.92
2018-08-28 23:09:10.000,1,2,35.11
2018-08-28 23:09:10.000,1,4,81.08
2018-08-28 23:09:10.000,1,5,101.01
2018-08-28 23:09:10.000,2,5,105.29
2018-08-28 23:09:10.000,3,1,13.245
2018-08-28 23:09:15.000,1,1,11.15
2018-08-28 23:09:15.000,2,1,13.29
2018-08-28 23:09:15.000,2,2,35.44
2018-08-28 23:09:15.000,2,5,103.75
2018-08-28 23:09:15.000,3,1,13.055
2018-08-28 23:09:15.000,3,2,39.72
2018-08-28 23:09:20.000,1,2,32.835
2018-08-28 23:09:20.000,1,4,83.175
2018-08-28 23:09:20.000,2,1,10.6
2018-08-28 23:09:20.000,2,4,82.81
2018-08-28 23:09:25.000,1,4,83.34
2018-08-28 23:09:25.000,2,1,14.83
2018-08-28 23:09:25.000,2,2,34.66
2018-08-28 23:09:25.000,2,4,80.48
2018-08-28 23:09:25.000,3,1,11.97
2018-08-28 23:09:25.000,3,2,34.66
2018-08-28 23:09:30.000,1,4,82.78
2018-08-28 23:09:30.000,2,3,63.51
2018-08-28 23:09:30.000,2,5,101.11
2018-08-28 23:09:30.000,3,1,12.69
2018-08-28 23:09:30.000,3,2,35.75
2018-08-28 23:09:30.000,3,3,60.64
2018-08-28 23:09:30.000,3,4,84.92
2018-08-28 23:09:35.000,1,1,10.74
2018-08-28 23:09:35.000,1,3,61.74
2018-08-28 23:09:35.000,2,1,11.46
2018-08-28 23:09:35.000,2,3,60.81
2018-08-28 23:09:35.000,3,1,13.6
2018-08-28 23:09:35.000,3,3,62.95
2018-08-28 23:09:40.000,1,1,13.04
2018-08-28 23:09:40.000,1,3,62.155
2018-08-28 23:09:40.000,2,2,30.36
2018-08-28 23:09:40.000,3,1,10.9
2018-08-28 23:09:40.000,3,3,62.15
2018-08-28 23:09:45.000,1,1,10.71
2018-08-28 23:09:45.000,1,2,34.16
2018-08-28 23:09:45.000,2,3,64.22
2018-08-28 23:09:45.000,3,1,13.21
2018-08-28 23:09:45.000,3,3,61.165
2018-08-28 23:09:50.000,1,1,11.45
2018-08-28 23:09:50.000,1,2,38.25
2018-08-28 23:09:50.000,1,4,81.9
2018-08-28 23:09:50.000,1,5,106.685
2018-08-28 23:09:50.000,2,2,33.255
2018-08-28 23:09:55.000,1,2,39.7
2018-08-28 23:09:55.000,1,3,64.43
2018-08-28 23:09:55.000,1,4,82.2
2018-08-28 23:09:55.000,2,3,61.57
2018-08-28 23:09:55.000,2,5,108.44
2018-08-28 23:09:55.000,3,2,34.58
2018-08-28 23:09:55.000,3,5,104.16
2018-08-28 23:10:00.000,1,2,30.31
2018-08-28 23:10:00.000,1,5,105.485
2018-08-28 23:10:00.000,2,1,14.52
2018-08-28 23:10:00.000,2,4,82.47
2018-08-28 23:10:00.000,2,5,100.49
2018-08-28 23:10:05.000,1,2,33.26
2018-08-28 23:10:05.000,1,5,106.96
2018-08-28 23:10:05.000,2,1,12.35
2018-08-28 23:10:05.000,2,2,32.51
2018-08-28 23:10:05.000,3,2,38.605
2018-08-28 23:10:05.000,3,5,102.69
2018-08-28 23:10:10.000,1,1,10.21
2018-08-28 23:10:10.000,1,3,62.53
2018-08-28 23:10:10.000,1,4,83.17
2018-08-28 23:10:10.000,1,5,109.16
2018-08-28 23:10:10.000,2,4,80.31
2018-08-28 23:10:10.000,3,2,30.79
2018-08-28 23:10:10.000,3,4,82.44
2018-08-28 23:10:15.000,1,4,84.27
2018-08-28 23:10:15.000,1,5,100.97
2018-08-28 23:10:15.000,2,2,37.62
2018-08-28 23:10:15.000,3,2,32.615
2018-08-28 23:10:15.000,3,4,82.13
2018-08-28 23:10:20.000,1,2,34.44
2018-08-28 23:10:20.000,1,5,100.34
2018-08-28 23:10:20.000,2,1,10.08
2018-08-28 23:10:20.000,2,4,83.03
2018-08-28 23:10:20.000,2,5,104.62
2018-08-28 23:10:20.000,3,3,62.4
2018-08-28 23:10:20.000,3,5,108.9
2018-08-28 23:10:25.000,1,5,106.43
2018-08-28 23:10:25.000,2,2,31.97
2018-08-28 23:10:25.000,2,3,60.26
2018-08-28 23:10:25.000,2,5,107.88
2018-08-28 23:10:25.000,3,1,10.35
2018-08-28 23:10:25.000,3,2,36.25
2018-08-28 23:10:25.000,3,5,102.15
2018-08-28 23:10:30.000,1,1,14.12
2018-08-28 23:10:30.000,1,3,61.17
2018-08-28 23:10:30.000,2,1,11.26
2018-08-28 23:10:30.000,2,3,61.89
2018-08-28 23:10:30.000,3,1,11.98
2018-08-28 23:10:30.000,3,3,64.03
2018-08-28 23:10:30.000,3,4,83.31
2018-08-28 23:10:35.000,1,1,10.22
2018-08-28 23:10:35.000,1,4,84
2018-08-28 23:10:35.000,2,1,14.84
2018-08-28 23:10:35.000,2,3,63.18
2018-08-28 23:10:35.000,2,4,84.21
2018-08-28 23:10:35.000,3,1,12.36
2018-08-28 23:10:40.000,1,1,12.52
2018-08-28 23:10:40.000,1,4,84.38
2018-08-28 23:10:40.000,2,1,12.15
2018-08-28 23:10:40.000,2,4,81.52
2018-08-28 23:10:40.000,2,5,106.5
2018-08-28 23:10:40.000,3,1,10.39
2018-08-28 23:10:40.000,3,4,82.24
2018-08-28 23:10:45.000,1,2,36.86
2018-08-28 23:10:45.000,1,3,64.06
2018-08-28 23:10:45.000,1,4,80.48
2018-08-28 23:10:45.000,1,5,102.22
2018-08-28 23:10:45.000,2,3,61.2
2018-08-28 23:10:45.000,3,1,11.29
2018-08-28 23:10:45.000,3,3,63.34
2018-08-28 23:10:50.000,1,1,13.93
2018-08-28 23:10:50.000,1,3,64.56
2018-08-28 23:10:50.000,2,1,14.65
2018-08-28 23:10:50.000,2,3,61.7
2018-08-28 23:10:50.000,3,1,11.79
2018-08-28 23:10:50.000,3,3,63.84
2018-08-28 23:10:55.000,1,2,39.66
2018-08-28 23:10:55.000,1,3,60.47
2018-08-28 23:10:55.000,1,4,81.88
2018-08-28 23:10:55.000,1,5,105.03
2018-08-28 23:10:55.000,2,3,62.6
2018-08-28 23:10:55.000,3,2,35.39
2018-08-28 23:10:55.000,3,4,84.74
2018-08-28 23:11:00.000,1,3,61.57
2018-08-28 23:11:00.000,1,5,108.52
2018-08-28 23:11:00.000,2,1,10.56
2018-08-28 23:11:00.000,2,3,63.7
2018-08-28 23:11:00.000,3,1,13.79
2018-08-28 23:11:00.000,3,3,62.635
2018-08-28 23:11:05.000,1,2,31.265
2018-08-28 23:11:05.000,1,4,83.04
2018-08-28 23:11:05.000,2,2,35.545
2018-08-28 23:11:05.000,2,5,100.72
2018-08-28 23:11:05.000,3,5,106.45
2018-08-28 23:11:10.000,1,3,63.31
2018-08-28 23:11:10.000,1,4,84.32
2018-08-28 23:11:10.000,1,5,107.89
2018-08-28 23:11:10.000,2,3,64.04
2018-08-28 23:11:10.000,2,4,82.19
2018-08-28 23:11:10.000,2,5,102.17
2018-08-28 23:11:10.000,3,3,61.18
2018-08-28 23:11:15.000,1,2,34.55
2018-08-28 23:11:15.000,1,4,80.235
2018-08-28 23:11:15.000,2,2,34.55
2018-08-28 23:11:15.000,2,4,81.15
2018-08-28 23:11:15.000,3,4,83.29
2018-08-28 23:11:20.000,1,2,37.475
2018-08-28 23:11:20.000,1,3,60.11
2018-08-28 23:11:20.000,2,3,62.25
2018-08-28 23:11:20.000,3,1,11.96
2018-08-28 23:11:20.000,3,2,32.48
2018-08-28 23:11:20.000,3,4,84.01
2018-08-28 23:11:25.000,1,1,14.48
2018-08-28 23:11:25.000,1,3,61.21
2018-08-28 23:11:25.000,2,3,63.35
2018-08-28 23:11:25.000,3,1,12.34
2018-08-28 23:11:25.000,3,2,38.14
2018-08-28 23:11:25.000,3,3,60.49
2018-08-28 23:11:25.000,3,5,102.24
2018-08-28 23:11:30.000,1,1,14.16
2018-08-28 23:11:30.000,1,3,62.11
2018-08-28 23:11:30.000,2,1,11.3
2018-08-28 23:11:30.000,2,4,84.25
2018-08-28 23:11:30.000,3,1,13.44
2018-08-28 23:11:30.000,3,4,81.39
2018-08-28 23:11:30.000,3,5,104.05
2018-08-28 23:11:35.000,1,2,32.57
2018-08-28 23:11:35.000,1,5,100.52
2018-08-28 23:11:35.000,2,2,36.85
2018-08-28 23:11:35.000,2,3,64.98
2018-08-28 23:11:35.000,3,3,62.49
2018-08-28 23:11:35.000,3,5,106.25
2018-08-28 23:11:40.000,1,3,64.43
2018-08-28 23:11:40.000,2,1,14.52
2018-08-28 23:11:40.000,2,3,60.16
2018-08-28 23:11:40.000,2,4,81.57
2018-08-28 23:11:40.000,2,5,106.61
2018-08-28 23:11:40.000,3,3,62.3
2018-08-28 23:11:45.000,1,1,13.49
2018-08-28 23:11:45.000,2,3,60.895
2018-08-28 23:11:45.000,3,1,10.985
2018-08-28 23:11:45.000,3,3,63.035
2018-08-28 23:11:50.000,1,2,38.78
2018-08-28 23:11:50.000,1,4,81.44
2018-08-28 23:11:50.000,2,1,14.21
2018-08-28 23:11:50.000,2,2,33.06
2018-08-28 23:11:50.000,2,3,62.16
2018-08-28 23:11:50.000,2,4,83.58
2018-08-28 23:11:50.000,3,4,84.3
2018-08-28 23:11:55.000,1,3,61.12
2018-08-28 23:11:55.000,1,5,108.54
2018-08-28 23:11:55.000,2,3,62.9
2018-08-28 23:11:55.000,3,2,34.51
2018-08-28 23:11:55.000,3,3,60.4
2018-08-28 23:11:55.000,3,5,102.82
2018-08-28 23:12:00.000,1,2,34.45
2018-08-28 23:12:00.000,1,3,61.5
2018-08-28 23:12:00.000,2,1,11.955
2018-08-28 23:12:00.000,2,3,64
2018-08-28 23:12:00.000,3,1,14.45
2018-08-28 23:12:05.000,1,2,34.99
2018-08-28 23:12:05.000,1,3,63.13
2018-08-28 23:12:05.000,1,5,100.35
2018-08-28 23:12:05.000,2,3,60.27
2018-08-28 23:12:05.000,2,4,84.54
2018-08-28 23:12:05.000,3,1,10.36
2018-08-28 23:12:05.000,3,4,82.41
2018-08-28 23:12:10.000,1,1,11.08
2018-08-28 23:12:10.000,1,4,84.03
2018-08-28 23:12:10.000,1,5,100.9
2018-08-28 23:12:10.000,2,1,13.77
2018-08-28 23:12:10.000,2,4,81.17
2018-08-28 23:12:10.000,3,4,83.31
2018-08-28 23:12:15.000,1,1,12.18
2018-08-28 23:12:15.000,1,4,84.68
2018-08-28 23:12:15.000,2,1,12.45
2018-08-28 23:12:15.000,2,5,103.64
2018-08-28 23:12:15.000,3,1,10.04
2018-08-28 23:12:15.000,3,4,83.475
2018-08-28 23:12:20.000,1,4,81.385
2018-08-28 23:12:20.000,2,1,13.55
2018-08-28 23:12:20.000,2,4,80.41
2018-08-28 23:12:20.000,3,1,10.69
2018-08-28 23:12:20.000,3,4,83.885
2018-08-28 23:12:25.000,1,1,11.79
2018-08-28 23:12:25.000,1,3,60.47
2018-08-28 23:12:25.000,1,5,105.03
2018-08-28 23:12:25.000,2,3,62.61
2018-08-28 23:12:25.000,2,4,81.88
2018-08-28 23:12:25.000,2,5,109.31
2018-08-28 23:12:25.000,3,3,64.74
2018-08-28 23:12:30.000,1,1,14.125
2018-08-28 23:12:30.000,1,4,82.79
2018-08-28 23:12:30.000,2,1,10.56
2018-08-28 23:12:30.000,2,4,83.51
2018-08-28 23:12:30.000,3,1,12.7
2018-08-28 23:12:30.000,3,4,80.65
2018-08-28 23:12:35.000,1,2,31.48
2018-08-28 23:12:35.000,1,4,80.73
2018-08-28 23:12:35.000,2,2,32.93
2018-08-28 23:12:35.000,3,2,35.335
2018-08-28 23:12:35.000,3,4,82.95
2018-08-28 23:12:40.000,1,2,39.95
2018-08-28 23:12:40.000,2,1,13.96
2018-08-28 23:12:40.000,2,2,34.22
2018-08-28 23:12:40.000,3,1,11.1
2018-08-28 23:12:40.000,3,2,37.085
2018-08-28 23:12:40.000,3,5,104.4
2018-08-28 23:12:45.000,1,2,32.15
2018-08-28 23:12:45.000,2,1,11.8
2018-08-28 23:12:45.000,2,2,36.42
2018-08-28 23:12:45.000,2,4,83.84
2018-08-28 23:12:45.000,2,5,101.23
2018-08-28 23:12:45.000,3,2,37.87
2018-08-28 23:12:50.000,1,1,12.17
2018-08-28 23:12:50.000,1,3,63.18
2018-08-28 23:12:50.000,1,5,101.91
2018-08-28 23:12:50.000,2,3,62.63
2018-08-28 23:12:50.000,3,1,14.31
2018-08-28 23:12:55.000,1,1,11.14
2018-08-28 23:12:55.000,1,3,63.91
2018-08-28 23:12:55.000,1,5,103.72
2018-08-28 23:12:55.000,2,1,13.635
2018-08-28 23:12:55.000,2,3,61.04
2018-08-28 23:12:55.000,2,4,81.23
2018-08-28 23:13:00.000,1,2,34.565
2018-08-28 23:13:00.000,1,3,64.81
2018-08-28 23:13:00.000,2,2,32.21
2018-08-28 23:13:00.000,2,3,61.95
2018-08-28 23:13:00.000,3,2,36.49
2018-08-28 23:13:00.000,3,4,84.09
2018-08-28 23:13:05.000,1,1,10.07
2018-08-28 23:13:05.000,1,2,37.94
2018-08-28 23:13:05.000,1,5,106.67
2018-08-28 23:13:05.000,2,1,12.21
2018-08-28 23:13:05.000,2,5,108.12
2018-08-28 23:13:05.000,3,4,81.92
2018-08-28 23:13:05.000,3,5,102.4
2018-08-28 23:13:10.000,1,2,34.78
2018-08-28 23:13:10.000,1,4,83.73
2018-08-28 23:13:10.000,2,2,36.22
2018-08-28 23:13:10.000,2,4,80.16
2018-08-28 23:13:10.000,3,2,30.5
2018-08-28 23:13:10.000,3,4,82.3
2018-08-28 23:13:15.000,1,1,11.47
2018-08-28 23:13:15.000,1,2,31.95
2018-08-28 23:13:15.000,1,4,82.46
2018-08-28 23:13:15.000,2,4,83.19
2018-08-28 23:13:15.000,3,1,14.33
2018-08-28 23:13:15.000,3,4,82.465
2018-08-28 23:13:20.000,1,1,13.78
2018-08-28 23:13:20.000,1,3,64.62
2018-08-28 23:13:20.000,2,1,12.42
2018-08-28 23:13:20.000,3,1,11.85
2018-08-28 23:13:20.000,3,3,62.48
2018-08-28 23:13:25.000,1,2,38.85
2018-08-28 23:13:25.000,1,3,60.06
2018-08-28 23:13:25.000,1,4,81.73
2018-08-28 23:13:25.000,2,3,62.2
2018-08-28 23:13:25.000,2,4,83.87
2018-08-28 23:13:25.000,3,4,81.01
2018-08-28 23:13:30.000,1,1,12.3
2018-08-28 23:13:30.000,1,4,80.25
2018-08-28 23:13:30.000,2,1,13.96
2018-08-28 23:13:30.000,2,5,104.405
2018-08-28 23:13:30.000,3,1,10.16
2018-08-28 23:13:35.000,1,1,11.99
2018-08-28 23:13:35.000,2,1,13.54
2018-08-28 23:13:35.000,2,4,80.98
2018-08-28 23:13:35.000,3,1,10.675
2018-08-28 23:13:35.000,3,4,83.12
2018-08-28 23:13:40.000,1,4,83.66
2018-08-28 23:13:40.000,1,5,101.63
2018-08-28 23:13:40.000,2,3,60.9
2018-08-28 23:13:40.000,2,4,81.52
2018-08-28 23:13:40.000,2,5,107.35
2018-08-28 23:13:40.000,3,4,83.04
2018-08-28 23:13:45.000,1,1,12.34
2018-08-28 23:13:45.000,1,2,33.22
2018-08-28 23:13:45.000,1,4,84.38
2018-08-28 23:13:45.000,2,2,38.95
2018-08-28 23:13:45.000,2,3,60.48
2018-08-28 23:13:45.000,3,1,10.2
2018-08-28 23:13:45.000,3,3,62.24
2018-08-28 23:13:50.000,1,1,11.31
2018-08-28 23:13:50.000,1,4,83.16
2018-08-28 23:13:50.000,2,3,62.16
2018-08-28 23:13:50.000,2,4,80.3
2018-08-28 23:13:50.000,3,3,63.34
2018-08-28 23:13:50.000,3,4,81.03
2018-08-28 23:13:50.000,3,5,104.88
2018-08-28 23:13:55.000,1,4,83.54
2018-08-28 23:13:55.000,2,2,30.37
2018-08-28 23:13:55.000,2,4,81.4
2018-08-28 23:13:55.000,2,5,104.83
2018-08-28 23:13:55.000,3,1,14.36
2018-08-28 23:13:55.000,3,5,100.55
2018-08-28 23:14:00.000,1,4,82.52
2018-08-28 23:14:00.000,1,5,106.3
2018-08-28 23:14:00.000,2,3,63.24
2018-08-28 23:14:00.000,2,5,100.58
2018-08-28 23:14:00.000,3,1,12.43
2018-08-28 23:14:00.000,3,3,60.38
2018-08-28 23:14:05.000,1,1,11.19
2018-08-28 23:14:05.000,1,2,30.94
2018-08-28 23:14:05.000,1,4,83.42
2018-08-28 23:14:05.000,3,1,13.695
2018-08-28 23:14:05.000,3,3,61.1
2018-08-28 23:14:05.000,3,5,109.26
2018-08-28 23:14:10.000,1,3,62.85
2018-08-28 23:14:10.000,1,5,109.8
2018-08-28 23:14:10.000,2,3,64.99
2018-08-28 23:14:10.000,2,5,103.436666666667
2018-08-28 23:14:10.000,3,5,105.52
2018-08-28 23:14:15.000,1,1,10.8
2018-08-28 23:14:15.000,1,3,63.95
2018-08-28 23:14:15.000,2,1,12.94
2018-08-28 23:14:15.000,2,3,63.58
2018-08-28 23:14:15.000,3,1,13.67
2018-08-28 23:14:15.000,3,3,61.26
2018-08-28 23:14:20.000,2,1,10.97
2018-08-28 23:14:20.000,2,2,39.35
2018-08-28 23:14:20.000,2,4,82.82
2018-08-28 23:14:20.000,3,1,13.11
2018-08-28 23:14:20.000,3,3,62.46
2018-08-28 23:14:20.000,3,4,84.96
2018-08-28 23:14:20.000,3,5,106.19
2018-08-28 23:14:25.000,1,2,38.06
2018-08-28 23:14:25.000,1,3,64.66
2018-08-28 23:14:25.000,1,4,81.08
2018-08-28 23:14:25.000,1,5,103.42
2018-08-28 23:14:25.000,2,4,81.8
2018-08-28 23:14:25.000,3,1,11.24
2018-08-28 23:14:25.000,3,4,83.94
2018-08-28 23:14:30.000,1,1,12.61
2018-08-28 23:14:30.000,1,4,80.57
2018-08-28 23:14:30.000,1,5,103.96
2018-08-28 23:14:30.000,2,1,14.75
2018-08-28 23:14:30.000,2,4,82.71
2018-08-28 23:14:30.000,3,2,33.78
2018-08-28 23:14:30.000,3,4,84.84
2018-08-28 23:14:35.000,1,2,37.04
2018-08-28 23:14:35.000,1,3,64.93
2018-08-28 23:14:35.000,1,5,105.77
2018-08-28 23:14:35.000,2,2,31.32
2018-08-28 23:14:35.000,2,5,107.22
2018-08-28 23:14:35.000,3,2,35.59
2018-08-28 23:14:35.000,3,5,101.5
2018-08-28 23:14:40.000,1,3,60.84
2018-08-28 23:14:40.000,1,4,83.97
2018-08-28 23:14:40.000,1,5,102.94
2018-08-28 23:14:40.000,2,3,61.56
2018-08-28 23:14:40.000,2,4,81.11
2018-08-28 23:14:40.000,3,3,62.765
2018-08-28 23:14:45.000,1,2,33.85
2018-08-28 23:14:45.000,1,5,106.44
2018-08-28 23:14:45.000,2,1,14.79
2018-08-28 23:14:45.000,2,2,38.13
2018-08-28 23:14:45.000,3,2,32.4
2018-08-28 23:14:45.000,3,3,62.93
2018-08-28 23:14:45.000,3,5,108.31
2018-08-28 23:14:50.000,1,3,61.17
2018-08-28 23:14:50.000,2,2,33.79
2018-08-28 23:14:50.000,2,3,63.31
2018-08-28 23:14:50.000,2,5,107.89
2018-08-28 23:14:50.000,3,3,64.03
2018-08-28 23:14:50.000,3,5,102.16
2018-08-28 23:14:55.000,1,1,14.13
2018-08-28 23:14:55.000,1,4,82.08
2018-08-28 23:14:55.000,2,1,11.26
2018-08-28 23:14:55.000,2,4,84.22
2018-08-28 23:14:55.000,2,5,109.7
2018-08-28 23:14:55.000,3,1,11.99
2018-08-28 23:14:55.000,3,4,83.28
2018-08-28 23:15:00.000,1,2,36.75
2018-08-28 23:15:00.000,1,3,64.38
2018-08-28 23:15:00.000,1,4,84.01
2018-08-28 23:15:00.000,2,2,38.19
2018-08-28 23:15:00.000,2,3,62.24
2018-08-28 23:15:00.000,2,4,81.14
2018-08-28 23:15:00.000,3,2,32.47
2018-08-28 23:15:05.000,1,3,61.895
2018-08-28 23:15:05.000,2,1,12.73
2018-08-28 23:15:05.000,2,3,60.6
2018-08-28 23:15:05.000,3,1,10.32
2018-08-28 23:15:05.000,3,2,33.07
2018-08-28 23:15:05.000,3,3,62.97
2018-08-28 23:15:10.000,1,1,10.71
2018-08-28 23:15:10.000,1,2,35.2
2018-08-28 23:15:10.000,1,4,84.49
2018-08-28 23:15:10.000,2,2,36.96
2018-08-28 23:15:10.000,3,3,60.62
2018-08-28 23:15:15.000,1,3,60.06
2018-08-28 23:15:15.000,2,1,11.71
2018-08-28 23:15:15.000,2,3,62.92
2018-08-28 23:15:15.000,2,4,84.295
2018-08-28 23:15:15.000,3,4,81.435
2018-08-28 23:15:20.000,1,1,14.39
2018-08-28 23:15:20.000,1,2,36.18
2018-08-28 23:15:20.000,2,2,34.045
2018-08-28 23:15:20.000,2,4,80.86
2018-08-28 23:15:20.000,2,5,106.36
2018-08-28 23:15:20.000,3,2,31.91
2018-08-28 23:15:25.000,1,3,60.92
2018-08-28 23:15:25.000,1,4,82.34
2018-08-28 23:15:25.000,1,5,105.94
2018-08-28 23:15:25.000,2,3,63.06
2018-08-28 23:15:25.000,2,5,100.22
2018-08-28 23:15:25.000,3,3,60.2
2018-08-28 23:15:25.000,3,5,104.5
2018-08-28 23:15:30.000,1,1,11.39
2018-08-28 23:15:30.000,1,3,62.02
2018-08-28 23:15:30.000,1,5,108.14
2018-08-28 23:15:30.000,2,3,63.8
2018-08-28 23:15:30.000,2,5,102.42
2018-08-28 23:15:30.000,3,3,61.3
2018-08-28 23:15:35.000,1,2,36.25
2018-08-28 23:15:35.000,1,3,62.4
2018-08-28 23:15:35.000,1,4,80.17
2018-08-28 23:15:35.000,2,2,30.53
2018-08-28 23:15:35.000,2,4,81.27
2018-08-28 23:15:35.000,3,4,83.22
2018-08-28 23:15:40.000,1,2,37
2018-08-28 23:15:40.000,1,3,60.23
2018-08-28 23:15:40.000,1,5,104.56
2018-08-28 23:15:40.000,2,3,62.37
2018-08-28 23:15:40.000,3,4,84.32
2018-08-28 23:15:40.000,3,5,100.29
2018-08-28 23:15:45.000,1,2,30.71
2018-08-28 23:15:45.000,1,3,64.68
2018-08-28 23:15:45.000,2,1,10.32
2018-08-28 23:15:45.000,2,3,63.47
2018-08-28 23:15:45.000,3,2,34.93
2018-08-28 23:15:45.000,3,3,61.855
2018-08-28 23:15:50.000,1,1,13.94
2018-08-28 23:15:50.000,2,1,11.08
2018-08-28 23:15:50.000,2,3,64.23
2018-08-28 23:15:50.000,2,5,104.75
2018-08-28 23:15:50.000,3,1,13.22
2018-08-28 23:15:50.000,3,5,109.03
2018-08-28 23:15:55.000,1,1,10.99
2018-08-28 23:15:55.000,1,4,80.24
2018-08-28 23:15:55.000,1,5,103.43
2018-08-28 23:15:55.000,2,2,39.72
2018-08-28 23:15:55.000,3,1,10.52
2018-08-28 23:15:55.000,3,2,34
2018-08-28 23:15:55.000,3,5,107.7
2018-08-28 23:16:00.000,1,2,33.605
2018-08-28 23:16:00.000,1,5,104.18
2018-08-28 23:16:00.000,2,2,38.61
2018-08-28 23:16:00.000,2,5,107.045
2018-08-28 23:16:00.000,3,5,109.9
2018-08-28 23:16:05.000,1,1,13.27
2018-08-28 23:16:05.000,1,5,100.24
2018-08-28 23:16:05.000,2,5,104.51
2018-08-28 23:16:05.000,3,1,11.13
2018-08-28 23:16:05.000,3,2,30.06
2018-08-28 23:16:05.000,3,5,107.375
2018-08-28 23:16:10.000,1,4,82.66
2018-08-28 23:16:10.000,1,5,100.99
2018-08-28 23:16:10.000,2,4,83.36
2018-08-28 23:16:10.000,3,1,11.5
2018-08-28 23:16:10.000,3,4,81.125
2018-08-28 23:16:15.000,1,2,36.51
2018-08-28 23:16:15.000,2,1,12.24
2018-08-28 23:16:15.000,2,3,60.39
2018-08-28 23:16:15.000,2,5,106.69
2018-08-28 23:16:15.000,3,1,10.48
2018-08-28 23:16:15.000,3,2,32.23
2018-08-28 23:16:15.000,3,3,62.53
2018-08-28 23:16:20.000,1,1,11.97
2018-08-28 23:16:20.000,1,5,101.96
2018-08-28 23:16:20.000,2,1,10.77
2018-08-28 23:16:20.000,3,1,12.91
2018-08-28 23:16:20.000,3,4,80.93
2018-08-28 23:16:25.000,1,3,63.25
2018-08-28 23:16:25.000,2,1,13.9
2018-08-28 23:16:25.000,2,3,61.085
2018-08-28 23:16:25.000,3,2,30.97
2018-08-28 23:16:25.000,3,3,62.655
2018-08-28 23:16:30.000,1,2,34.82
2018-08-28 23:16:30.000,1,5,100.73
2018-08-28 23:16:30.000,2,2,35.4466666666667
2018-08-28 23:16:30.000,2,5,105.01
2018-08-28 23:16:30.000,3,5,109.28
2018-08-28 23:16:35.000,2,1,13.41
2018-08-28 23:16:35.000,2,2,32.36
2018-08-28 23:16:35.000,2,3,60.46
2018-08-28 23:16:35.000,2,4,83.23
2018-08-28 23:16:35.000,3,1,10.55
2018-08-28 23:16:35.000,3,2,36.63
2018-08-28 23:16:35.000,3,3,62.59
2018-08-28 23:16:40.000,1,5,101.42
2018-08-28 23:16:40.000,2,1,11.595
2018-08-28 23:16:40.000,2,2,36.97
2018-08-28 23:16:40.000,2,4,84.7
2018-08-28 23:16:40.000,3,1,12.47
2018-08-28 23:16:40.000,3,2,37.39
2018-08-28 23:16:45.000,1,3,63.66
2018-08-28 23:16:45.000,1,4,84.42
2018-08-28 23:16:45.000,2,3,60.8
2018-08-28 23:16:45.000,2,5,102.87
2018-08-28 23:16:45.000,3,1,10.05
2018-08-28 23:16:45.000,3,5,107.905
2018-08-28 23:16:50.000,1,3,64.42
2018-08-28 23:16:50.000,2,3,61.56
2018-08-28 23:16:50.000,2,5,106.58
